id,uid,source_dataset,source_url,artist,genre,style,row_idx,local_relpath
540,wikiart_0000540,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/540/image/image.jpg?Expires=1772117721&Signature=VUAKwL~evNgpt0FJzk0AtIJiwQe7fSJh-xaPtqk6MhmXvx06EgXHzKFROePxJ2-WiZKtZOuVnhOlekx5Bj-CY7PPKDgD5nFDxop8F8biUsfbiZ9aUyZgqtN1~qic0xq5td6Gx4wUSv2eIaXbsBSQPPGWVdM152e8q4IyhZ29RQ2iN4UVOJ48Uw5L4vx31TLFvQmaP3svrkoVdPcGiew9Z-LZPwF3wZGaRe5cEAbUhtY2u5D2~dbV7xh9Snq8Y1yHrt64KftOPvETL5tbwfeeloghz4cKnuiMBXe2J-ma0e0pnfaFv23DmVcJNcK10amTd1iIHkTiLR8WrMQ9OBa9zQ__&Key-Pair-Id=K3EI6M078Z3AC3,22,10,20,540,raw/wikiart/wikiart_0000540.jpg
541,wikiart_0000541,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/541/image/image.jpg?Expires=1772117721&Signature=jA7E8WLHMNcohxnbFDxxRRK7b8UTDWkSiWR5CxqAzh040Jk4imPhqP9KUYjeCEgDC2fuD9IrPjESgbPE6~dSDJ-nZc0Yr7SGZlMPxYP4USCfLCO8ZN4DUzdgKWYen3LrYgMNYvBV8PkiZxi8T5y6s~bRx-r~8lD9MQJ-kVO3Ay2Z7RmHcTgH4mPgkSa5eeYO8MGdZb2Yntvji8iQPACjTgt8CEn2mJ~GCZzJ-WHGyvALBuaEklrhG-xM7Iuvr4jlVPBgCCC3r1xp0L3D6~Z80jPhvN3vGR4F2dqupv6BglEY2dQl2dakkRNtvvBqfb0kN8tvkNDo3F9e-Zi3U9sa3w__&Key-Pair-Id=K3EI6M078Z3AC3,22,10,20,541,raw/wikiart/wikiart_0000541.jpg
542,wikiart_0000542,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/542/image/image.jpg?Expires=1772117721&Signature=GEdhesrt7VM8fnta01SBQ~rg6KhHjgrmDqG0GTJr9zyqsh2PgGoSi560vzcBr3Cw8g6PYQwFyiv5jQ09PGsCCifFDsEcGQ55hzk6VYZYHUuo8nkMg8hfUlRVW2eKvIphX~-otn0vDXy1-jrOOOjNSj6Vlp2fjJBqcL2iYOOyOuqMSZDxJ8mINnNDRQDINsGESj9oL9SriVqa8onbuqBm5TOTafJlB8FrOCOn25KndUPy4PIXg7zQx8wCaoObexaPYyMdD4-VLqAy1JhxQJgb3rQ1LePu3HoesqTCBvs7eg0XltiAk3Ywqtk4J9zHnEKAjE~-HvwzRU7c~2toVwocyg__&Key-Pair-Id=K3EI6M078Z3AC3,15,9,7,542,raw/wikiart/wikiart_0000542.jpg
543,wikiart_0000543,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/543/image/image.jpg?Expires=1772117721&Signature=JiTTyn4h3yO16L3eAoLpejasni2alUbYRO6pC0NzQiJy-bN5ZtM9X8JwOVrhuPK5cVcSX3uEz98GJFU-tAiHXdERNicSfFdON74AKGxk4YUwa-oefGZR4judquv89PJPnwxtiX5HGlYWGNOMbQHCSKikiNvi6yQdYXcpYKoEZLVN~NzsJiEuDO6Aalv2rQaOqu6hVU5ENqyO12Klp50R5zIsXSHEGulKTNxVMIUKE4sQptneaUjNie7ayKjt51NutbWjr5DzAwt63J-PAhQS8akMqFQL4yJHbPjsy1y28K~PABKy9s-YIgMogvf1OdDbct9qkdgHvfikWInp8wE9-w__&Key-Pair-Id=K3EI6M078Z3AC3,22,9,20,543,raw/wikiart/wikiart_0000543.jpg
544,wikiart_0000544,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/544/image/image.jpg?Expires=1772117721&Signature=U3O5ERIw5HeVDnWT7wv7tODrpSN~lTLgLljxG9i2OhGLU1k599TH~oTixtlRzkvaxa77XWhyGL4Hn8eoPv2uWNDdw3PFhDr-knhmjD0eqNZhfPZhnk9To19WYOWl9MxkRn7IAL8HANGyzri9oHJ7Q-pTkqpdm4uP-u6a0MkVeYuFSHDgih-qQ4wbGPuidk46fN7Fn41OF4P5HfGs7UDQ6FNgsWTLCw93C4jWuvgd5Zyaa~dQMqiWNh1PN9NJAjHR4GdMqJ1VCqez-35vfK46q4Y~EcFlZZxRhsLlLCSvmbZIggo3B~6dP~HcW20k55VTfRiXdAJggSWowyP5YANErg__&Key-Pair-Id=K3EI6M078Z3AC3,10,8,21,544,raw/wikiart/wikiart_0000544.jpg
545,wikiart_0000545,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/545/image/image.jpg?Expires=1772117721&Signature=DJ6gWgR2pcwQ0FhhudrEGI1ZyQ09RcGUBRFC-RjXZHsg-MQX~JmplkNELPgOcCflIJjUZ12CS6Cv9IyFiTW0D8kfCCjBKFBbBAqDndBzKKBWOWfS-~ge4pPy84VXD8rLoYZJ~D60PvVC9QDJjdPw-a6lGGsNKeVr8zy7oEb3NUYsm8JhGOjv~vN2C5qWLx6L8f3EQJ6DMR3zVAg404k-1SiqBPR253oDbPPs334XvnFR-a4h1~4hWRmXRdxAKS-JSzxUPR1JFefyBbIqt1V9ENsum8rGgx6~VIgpKsfgDv0TKTPTQcsO4hzJU2plAymR3j43kjjvFF2cEiSDT~WTXw__&Key-Pair-Id=K3EI6M078Z3AC3,2,4,12,545,raw/wikiart/wikiart_0000545.jpg
546,wikiart_0000546,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/546/image/image.jpg?Expires=1772117721&Signature=v7aw6KYmI6khACy78hbGZC7hWr3lAiqeFT311KtkG0Yr-FTtylfDyNjw4BsVOXEXqEK6mjR6AWp8NAH9ZkqWf4oqupuvCNHNrZQZmEqzqL67JNs73IVoXuCNzGm-4iNbPyB-1LSZ4xCr9mOSAygp941Ixs56fiu8l1ZmNNpes3jQnpSafYd-K7c8jP-nmjEJz-JWwaQaJDRtNET10Y9GwVNr~YKkhHWV7FAt0hSolFgOe7j8UY~s3CEQBBBDnDEO34Vl8GQ79ExsWsV~Nc0MCGLa-5eNl7E3Af5WrmzKtxtq9LStm~19NIOSX8JCap6CUtoX95ZrRJxfgsGmnHMAGw__&Key-Pair-Id=K3EI6M078Z3AC3,14,2,24,546,raw/wikiart/wikiart_0000546.jpg
547,wikiart_0000547,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/547/image/image.jpg?Expires=1772117721&Signature=qu0MX4-2T1JE7yCny3EOeqR4A7jZmwk0CSvk27ozJQt~vU3XLWQRoN4eh~QNhJX0YKj-dztaFLtQm58YwzxwqoZMpKW6IcoVueu-PLHPZg5pmzhf3iK-LuAMmdtzHxAuBvmqDpwxviExr4l5O6r8UXZ0kNs3mA3rhMuFX7RodX22y13DVsB666wrwShj47fI6XsipMwoQPHEK3Nk7Hij7zA0eApcP0XbJ8OMJchrCZHp0cvKPOE7RiA1IlzgYKXV-YlkhD1t3tUHX7MHhIluMERHIv2Xy76YXo5GlWXZAzPUrMx7b-IDdCwwNH6nlk5AbsogrNUV1epTRuOTVC5f1w__&Key-Pair-Id=K3EI6M078Z3AC3,9,10,23,547,raw/wikiart/wikiart_0000547.jpg
548,wikiart_0000548,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/548/image/image.jpg?Expires=1772117721&Signature=KqqlgekPqGrIvpZUYbEb8D4MeIIIt~W05EMeou7XBfSJKaN5d3dGmWWb2b1gTa15TrXb9~6499H9bt-EflMaTIpESsAnEl9EZDq2BsIfQrD911OTzGXDZWyUsjDFZ3E2lP1Lm4A5H5WhIs27hrW2vCBHK9k95lgPgN67w14R8I~XY~huIINnPaXHgwZwrjsR0r4HiEvCrqAaltiGbUCklU4-stsP5q9MUguD3fpwo0NwaSsPWv2tsBjTkcj-7x7oGNZHxz5NDIDRTk~Ty5EEHbM2u3UZ1rAGl5pPmqcGflTVs7fPgmxTXmnGPig~L1G~CdPrZutgRGDZC-mYxxhWwQ__&Key-Pair-Id=K3EI6M078Z3AC3,5,6,12,548,raw/wikiart/wikiart_0000548.jpg
549,wikiart_0000549,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/549/image/image.jpg?Expires=1772117722&Signature=Hw2iqOxH3239ZfATCWTkdk7oH3TJ1e36fxKkBYLWH0wELuhP~a~JSSf6CayTQMhh2bYNkje8m02C9evldQ-FrjXG8M~PiaTcQhWUcTZVPwXRXRuIDVsqSEufW75-GX36ipTD5RBtQJVsjAqs39C3FBoUWNIKTC5TCDTvg1v7dV-qnXVjCs5Ng0~EGqNuzB2DOJWZ2wfy9Yv5eHtKFXqm4d9eox0IVi1FDZxoN5RphRDs6uN7tuVUr74pyH8Pmn7XzEj9AzJUakpJBmmPkQ0a7-ruqE-lVO1NzhXHYz6nG1wpFVVNibjJaXet~5CQgY1xGsVVtMaqtOCsC-DTpmA-~w__&Key-Pair-Id=K3EI6M078Z3AC3,10,4,21,549,raw/wikiart/wikiart_0000549.jpg
550,wikiart_0000550,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/550/image/image.jpg?Expires=1772117721&Signature=pK8GJTDzTc9VeSiVW9EFOAvM8YgKOSmS8S0dr2O~piqA1edBG~LvCg8Y~uu2O-obYOSJqdL0~i2ZifUPtkgDZtRVJaUvwWDBsqCUJTf4q7o7xSvKJd7CgIrMV4XH7UtaPDAv~kL0oAj~g0Bb4mth-WdUuTspAPQ6JGLMUVqXfGNuiBRIBUw4unOzyQc9cQRTmnZ6vInyxeJj3lSAkIeQwwAzTuC4kmYaWzwIl3K1f3K0qNQ5fBdh13VbC83MWV4zVy92m9J4vhK2az~4vKkF8s6Cwn5YBFRttQKCT19QFKzvrAKzMb~3rpeEXCRiOw7SQlqRWeghpHjAvrHYBOGdlw__&Key-Pair-Id=K3EI6M078Z3AC3,22,8,21,550,raw/wikiart/wikiart_0000550.jpg
551,wikiart_0000551,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/551/image/image.jpg?Expires=1772117722&Signature=NkMjbLLG7XeGfppzu~94DkR9YCYTfLPshdCXBJ31CV8gJH5gfUKSlW6bfnkWruCbF9fISxdgoeBVM-c-ICTzrtlpHnB8P2xiTFewNUciRONmkEw48zcwQNTpVWBvsPAdb0mr9Qhx~qhM3PxJUphLvUcYNeve1O1TpBqV7NeP-MiUZmpB4sWHSlpmLXHRYO9-1-dVXmN7Ob0~aTXhpqd3JSlB4rV8s7sIbNDA3qledMwFZTPuz6qXdSVH3p5~etbsNFypg5CQruHr~umbLzga-UT4Q31-CFlwKe4o2UHuSGkP2AabWxDKalkcEE5KRstP-FVi37yDlR4lA8a1l3OCPw__&Key-Pair-Id=K3EI6M078Z3AC3,10,8,21,551,raw/wikiart/wikiart_0000551.jpg
552,wikiart_0000552,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/552/image/image.jpg?Expires=1772117722&Signature=L2a2kcldHDJFaiYDJGtnU-nyP35nH0h0W2SQxGz2V0gC1yUywkTgnJK8peKSHNBIS4PqVvf~I6bbuERhewV40daQiwWVr5FdBx47fGS070J2-VbyIjCLDdAc1-lGbVofQxZimdT~It1wUHwebLrv6zmzYffDwLvzKTHbWRACCSV28mwEx4bl1g2lPBTrwgPTVO~y~SXqhU1xrA2ENUt5pqzkTw0oyFpt57W0sM1HvxdlgeKagQ4YV3ZxShn1MG7rn1BbEuJEDYlptpjlnFFKfjKVjeHDpKYn-0Q7dX9hSb1jRFNFeUv8YLJE~x856-C0kGBUl3kQvNB66zhWZdH1eg__&Key-Pair-Id=K3EI6M078Z3AC3,5,2,12,552,raw/wikiart/wikiart_0000552.jpg
553,wikiart_0000553,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/553/image/image.jpg?Expires=1772117722&Signature=QcSxZ68qs4tF~QPAgWwFqzy4E4Uhy41dUeDS6jK5c8-mQ9kz2Yw3JNvZBye-by1lvyBs5Ko86ijHOm~IH4b7y9mPOjw30UUdHgzgak9E2z1DUHIG5zPMFrrrDGZYR61z1Mocj-afWnCN9AjDD7MzyvGUbFM3UXcN8mfJXJCZfBvfvsXoFE~haYww3zuRBeg1NBmPXgT7idmGzRiOEIV8fyKwcQqR4wFtHTZhhkX9j66N5tfFi1aLTGf2zqfnDr1jUsgDVlWf-G6JzaEdUH0EEVBl8AYzYQahdWFf~iKjGnKPNHtsy1w4jPW1zCnj1eDRUhATKN-v0UtyMiKQyfLeTQ__&Key-Pair-Id=K3EI6M078Z3AC3,3,4,12,553,raw/wikiart/wikiart_0000553.jpg
554,wikiart_0000554,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/554/image/image.jpg?Expires=1772117721&Signature=ZEhIdAGpxACA2iR~WY-JWd6iK6p5L-Q2m30bhtgVBPjEcd0W7xtXoumC2goRHLsMXJL3mORaV3K5Fh3omlQvuQQG2d1YP7T0i1mgo-zIbSER2COVfCsashGT5lnYZoFnUDdbDzECHvkTWoBvCc2DkJtum~TICLAIH~B9YJHmDAwC-oKoqtvn5bfTRWSgZVvS~onapcIsfMua1wgYLKAisq87JcNruhem4LLNkyAOAyJ5HtKbkEawF~cdKrttzcy6qIi5-iZ3EjVxJstImYA55BQOBeHzZEbJOD3biCKO0dpISJ-OIy87GECXG9slwlkQeWOeB1c1TnI7A42dCDYIIQ__&Key-Pair-Id=K3EI6M078Z3AC3,22,4,20,554,raw/wikiart/wikiart_0000554.jpg
555,wikiart_0000555,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/555/image/image.jpg?Expires=1772117722&Signature=BFtdWmLF7RdA7vpt80EqAdCXfKx~8F3rORtyjswhUXEhA3OZCXaoF89em2jn33zsnb~Hp1AVWs6rN5otif4FikBGgi9DENWKV6mk-hX4SqwsC3GDmqiMUtzPCeOXd4kRHD4lHTwObMi2r2LIq-n9-AhBJgIDvi0uWQ~g~sEfOiWVvuicmeAE~K8IY53sC-4W3~vTfQsxQHmHP9vqk9GgV1~l2Oh-05ADzfXfEz~l-TcxzP5i~ykXVy6Smgw3QFxv~Tkr1xSNAwYxzJhCHdetVjkD6OuyImGc4VhZh4ZBb89Re3VAhgeeGnX1~e5O2gHiD1KYriNjdrMK1OMuYIOyrg__&Key-Pair-Id=K3EI6M078Z3AC3,2,1,12,555,raw/wikiart/wikiart_0000555.jpg
556,wikiart_0000556,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/556/image/image.jpg?Expires=1772117722&Signature=Q1xYHXaH~LgVVafz35ffNDT0OxzP6wlt~2Q92ZOzVsZBFiCEBSw4e1lHK88ME6JYi9vbQHOci-HbLZfxyqEkgvlz8qpLtLDgo~mijXZ8Lqy3YlMvCVpK3OderKOMi8gkik-YihvkyTZg3vtKal1fu7kr5crSveSAUjsDy1Kaqw32QYPMAHgAQT6coTVlxuMKlJkFN2h45XSK6VKdqVREwbOi0zAC1I7s7i1HiSGnSYUGRUgfged4SQvGaDjUt7G36dMv5NVJ6eMLDBTim3xSMACC84L1rZyS3xOmdiT2nIt9WWEV~9P3MkHi2ttxEob-oJTh8cB2vSRd0eVoJ6fVQw__&Key-Pair-Id=K3EI6M078Z3AC3,1,2,15,556,raw/wikiart/wikiart_0000556.jpg
557,wikiart_0000557,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/557/image/image.jpg?Expires=1772117722&Signature=lNxIOOugCvC5wo8pQ1kq0fWPihoE1DuY56FGAhkmTAMNU0sNW9eFQ48uOD2O4wE~LA6cNWp7OTymCirQLvCOPSw8Xv7r~wrKHHNWkwvy6nMSkYCnsaSvKb8Ul7Q6EpwUETWrEl3HAbOa5yqN5qrbZ60zgQLfHBjGqRBKf0Qi~YWZruB1tU1HgLARLKoWeSFtjbiYfrvIBYXqKUEtoEp7ohLfkqQA1J3pW6-1XAVqogXjY4C3xEPZkNYaTwOY8uRaeeKxrfh9tEPMCRLzePsHBH3jXn84rPvaEVYBR6y0I0Aj10Q~5y3QV8SBGgBzal6kQQhs5qpDgQGFjNrDpyabIQ__&Key-Pair-Id=K3EI6M078Z3AC3,2,4,12,557,raw/wikiart/wikiart_0000557.jpg
558,wikiart_0000558,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/558/image/image.jpg?Expires=1772117722&Signature=cINeRsS8BbbW8c3nBAkNmV1jyrO34QvcSz~EnH0x67nw7gXV6cfbZepKql7ynXHMkmnixipd-~aJWUXfVc6dQjY4MzP8ZzRf0GKUxUUJOrBMgpYUVXLwboYnW~lXj5LbqM0LYkGwiBLQIAUKdfbrx68HgS2mO7QoGeTi7QTLa9OilRqlFB~nBOEhBQB5CM6ROPYyIx3XCnYy8QAd2r97dt5orNZuf56fmkEpq9ZgrHhMCgcxAUOwh~LpdcBxwKStnHBclAqyIhuu-1nr-1B3Dq0-uxHcyZHGi7uCaxU6NyVySZiD8g8EPwmTdqixsMIuMqMTXSQ33VrqvJiRl-4Czg__&Key-Pair-Id=K3EI6M078Z3AC3,9,10,23,558,raw/wikiart/wikiart_0000558.jpg
559,wikiart_0000559,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/559/image/image.jpg?Expires=1772117722&Signature=rg6ikycvGxIGQwbwBDhUREs5HELn5BaVxMqO2zq9sxHWIoBk~1~THvaVno~dpdLQSnbRy9~hehwvV8fBb68RU~~nSwp4FX-ufTrZNpkYODIEHUnFB6lf0KbO0mvWs7VV-GMQVZs59PSe6I1ehAinaUmva7Pb21TwOYabIRQnxq6-JYP3NKT7T7MKgkNgtTEcC2YOhQUj9kzeJIDcJaouZgLGXKIoLXSKD9cwt8-mKltOi-T1UhybX~Ilnoq6SUV6BWhfC8D3KSOs2Kidy8FIwj7qHX4W6haLmICREPM6wEUhw8yQTpBEMbHfRZrBxEi~TX~ETxiHCKZy~Zemi6pq~Q__&Key-Pair-Id=K3EI6M078Z3AC3,2,4,18,559,raw/wikiart/wikiart_0000559.jpg
560,wikiart_0000560,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/560/image/image.jpg?Expires=1772117722&Signature=WJ~V40Ilw6EJzKnqQLWSqty4ulf2ubUDey1ODAt7Qh1L9luXwyhIyK24daIkqktFdhY95TerqtGbi6q6qxbVQZdnlSLO3G2vGJRDqPIW4JbNWWnxWQ6yXivwVEy-YMGQw~EHp9tLARbGQMk~-69ksmGneZKKsubfsYJsTqHYjF~m9iii4f11bSmKRpvPY0nfrli-tUbWbvtiwrxZUEl6LUBobuYj2BkP4tDo8fGIWIwZdLR8Ke3MsQSH8mPC6~yp7vimHozmJUs4PTV3DWiz6F3CNj1ENzrO5EXoU8aceWPpMqlJNx8yqqNlO-HeZe-vue049QmUZY6wjHU1mevCqg__&Key-Pair-Id=K3EI6M078Z3AC3,22,9,21,560,raw/wikiart/wikiart_0000560.jpg
561,wikiart_0000561,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/561/image/image.jpg?Expires=1772117722&Signature=oLVpzesVfRa73hDLytno-O73C6L373JvvdXgBOeak1IrXu83NU5UfFcM-CLGQNCP-eMpdG3e8~E0QnVrwSDNNrKVrmry-hHRiFORaQKUWVs14Zq0PsRIXGgbH-D5FCSe~1pdEZygzrT-djmpureqNOkeoWNUMpiwxHPyjibgWoBHcUi6MN3RGK4zR15aEbEDpiABmn6kPFtJbeN9hiebLn4ZaP3~ZblMtP6ifESkZtYY4AQ8l~Y4GZp6Nl7VksXhMQMvSCatbcu7ENEAR~aGHFZT49uFVZcWGhLX7ula7IMjezJ671-HxYoEr63A4ut5rTNNM9GlnknUQr0bcZl9Yw__&Key-Pair-Id=K3EI6M078Z3AC3,14,10,3,561,raw/wikiart/wikiart_0000561.jpg
562,wikiart_0000562,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/562/image/image.jpg?Expires=1772117722&Signature=xQKw6NkjXeQjJfb04h8ycGCq822YTZRL27ZJ~8NAKl48no2yAzzLG1hN5aEG11wGisvMP6r-kvhpYltk38~0KnbrPHDHb6813AUhqytRTHr~Pmi6ftBuBHDbz6TN8bI6n8-4CKZOBmdxrA7SlBJoo2CmbfvrQ96gR92ts3UJh-aRSCH3qR5-1jmphiinV2ZUhXB3H5zcdSCANG9Rqd31xW8EARrkL6nYrDHc5bVx8UsBlwnrXkPPvWuImDOCGJx~nw5J3v9EQM9YxCTF5XqAKI-8AqOjNZSgBvcHZ-CvuD~DjZTr2BxQc8o4534qZCRW3BQU9nH4Nnsosd0PD3fxag__&Key-Pair-Id=K3EI6M078Z3AC3,25,8,17,562,raw/wikiart/wikiart_0000562.jpg
563,wikiart_0000563,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/563/image/image.jpg?Expires=1772117722&Signature=X2naHlR9flPax~fzHmeapEEs9iINyIdRO7pFSTCXPzUzjuHfMff9qRdjoh6a93OJhXA4qoDQH83ZNJwJzry8xBq6DB38-rNliBxaqZxpwcC735WmQaf4NqZ4gNK3~q-O6qtZSqQBLv-pp3w~jdOlkQ5zGrBgTXy1kgTAT5~tBixHE0ji5r3khFxw6IMjmUJriU3xRNFoBCHDTxL2aBYZc0-i0ZyYAD3F5O-Qg00DWVYZvicgAvGS6Q2k8OuhMPF6EVIQ4O9e5SF7R~Ib6YGtzdT~B2ubhzce22XgIlTqpTWyXb7nnq23n8lnHCBDpD-sT0lb5OeOg15vc0MJ2yDUYA__&Key-Pair-Id=K3EI6M078Z3AC3,1,8,21,563,raw/wikiart/wikiart_0000563.jpg
564,wikiart_0000564,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/564/image/image.jpg?Expires=1772117722&Signature=LYyxOBFoZVM-fVHpXRvN-d~Yf~AXBJ7hMvBCtQVyiiqxdBKbP~1W73brjx-MC1D8uu4C4YWAeawqfvRnn6YpiqIcAVz8I2a9hCAKDEmZwTDf0UTJFvufqNyoKKsQhE8R9G2gSWPQvdQkmdlBqDgiGFS-LQLiXyxoJ36aj6kveuPS-ZT6FGNkXZ0vRRcuP3DpqQx4IEwldcEBCSdGb5SkN1xUE4d-VJHWuu3pU1nbU8ntYz7WZ8C2NvPEnu3DZlCdAChxwQOZuX5ai6pCHRepJchFaFQrYABOAt6qXZE17-cAGq7Zq2WTW3MEJN7kZ4TLifcUlAteqhNZUwWpLry6zQ__&Key-Pair-Id=K3EI6M078Z3AC3,0,10,17,564,raw/wikiart/wikiart_0000564.jpg
565,wikiart_0000565,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/565/image/image.jpg?Expires=1772117722&Signature=mAv3gjh9PhAbS6iT~WEAd7MzkwKu~ul4J~p1n0xFDnXxqONJ6pQLFBmcqIigzwjzOh5Tslw5MTE3uXmwtnjUKJKMM9OUHue~b4AzBCAf1BSgRGQhcIGGc6JT9875NInGwh8tv782IRivkJpeQr4p3AlCpZFZBKdIhgju4UB5XPrCPwQFOMD6tGgSBxi1CaJWFQMkImBSyMmYRwORMfx6IMrzXlztNcD7eEaEXJmBhXMnNTAat-Vvk0vXvgz5~b5wSFvvWv-BUusLdvYN-kz9sPG5mwuF5Otyv4DSsYqGwTqHODSiY-C2jqMSonNDI8EToNBaqKqL4rGj6DegCGmocA__&Key-Pair-Id=K3EI6M078Z3AC3,21,6,21,565,raw/wikiart/wikiart_0000565.jpg
566,wikiart_0000566,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/566/image/image.jpg?Expires=1772117722&Signature=e8tn-HPGbwt6jRtIQ0T-xH3nplEtuqqf2xQJTZ1ZJjZAdWVtpxhrLYXdss4fy~0zSteqMmYcagufMva-dYyYiLZFI7knOvoyZzVF9FhDonKhN-5XwmYo6V1Q7SzD7bv~X74TjfxqXGp8OVgnTUnyYrzEjyofDNB1EXcjf50ijjJbuXyW69hUjVApK2Fh5dQyJnnLtZqEyQhAuVgwBL6qwMexksQmliZBxmAFncin~Nx8LB9folRHr7JzjPKwIZcncy5cVdntogNN8Sml8LgbIoT0o3paEqTuIOiFgsEmscDSUNJxnlmpqGxIgOO7hrmKzvpToM6lGrLAzTwZKFguJw__&Key-Pair-Id=K3EI6M078Z3AC3,25,7,17,566,raw/wikiart/wikiart_0000566.jpg
567,wikiart_0000567,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/567/image/image.jpg?Expires=1772117722&Signature=wSIshVbbaoSfk5czfV5gM96Uh8JzK3c2TS9qlQqtLd4W1leam836j9FOFxLvM3ek~msea6sqz2hCBkL5lBEupIB2yYJFmPaYJWORHXUcpEUbYf02IU17vghShA2Ko3HMH-BmgcYJBFXSau2jYw4jL4yUMA3JhH9aOKH5id6nJ8f75KiA5FnKO6BUyrjahjdHiJdI8Z7n-V3-tA4QLa8a9MMLqDBqa90PggPpUlBvR2mEW2ty8cPFFQnLArtAVcvZLlWIIACIgJX5K8pkH8j5auZ77k1Hnzzx-E1rMhysyX8hD~UDzJNQZN1Q7THR10EX24lrECp5p2qSalDmmEH~qQ__&Key-Pair-Id=K3EI6M078Z3AC3,18,9,7,567,raw/wikiart/wikiart_0000567.jpg
